MTFCC,OID,RTTYP,SUFQUAL,SUFQUALABRV,SUFTYP,SUFTYPEABRV,BASENAME,NAME
R1011,110471170979,,,,,,,
R1011,110471170980,,,,,,,
R1011,110471170981,,,,,,,
R1011,110471170982,,,,,,,
R1011,110471170983,,,,,,,
R1011,110471170984,,,,,,,
R1011,110471170990,,,,,,,
R1011,110471170991,,,,,,,
R1011,110471170993,,,,,,,
R1011,110471170994,,,,,,,
R1011,110471170995,,,,,,,
R1011,110471128746,,,,,,,
R1011,110471130123,,,,,,,
R1011,110471130125,,,,,,,
R1011,110471130126,,,,,,,
R1011,110471130131,,,,,,,
R1011,110471130132,,,,,,,
R1011,110471130135,,,,,,,
R1011,110471130137,,,,,,,
R1011,110496881890,,,,,,,
R1011,110496881891,,,,,,,
R1011,110496881899,,,,,,,
R1011,110496881901,,,,,,,
R1011,110496881902,,,,,,,
R1011,110496881905,,,,,,,
R1011,110496881909,,,,,,,
R1011,110496881919,,,,,,,
R1011,110496881921,,,,,,,
R1011,110496881927,,,,,,,
R1011,110496881929,,,,,,,
R1011,110496881930,,,,,,,
R1011,110496881931,,,,,,,
R1011,110496881932,,,,,,,
R1011,110496588820,,,,,,,
R1011,110496588821,,,,,,,
R1011,110496588822,,,,,,,
R1011,110496588823,,,,,,,
R1011,110496588824,,,,,,,
R1011,110496588825,,,,,,,
R1011,110496588826,,,,,,,
R1011,110496588827,,,,,,,
R1011,110496588828,,,,,,,
R1011,110496588829,,,,,,,
R1011,110496588830,,,,,,,
R1011,110496588831,,,,,,,
R1011,110496588832,,,,,,,
R1011,110496588833,,,,,,,
R1011,110496588835,,,,,,,
R1011,110496588836,,,,,,,
R1011,110496588837,,,,,,,
R1011,110496588839,,,,,,,
R1011,110496588841,,,,,,,
R1011,110496588845,,,,,,,
R1011,110496588846,,,,,,,
R1011,110496588848,,,,,,,
R1011,110496588849,,,,,,,
R1011,110496588858,,,,,,,
R1011,110496588861,,,,,,,
R1011,110496588871,,,,,,,
R1011,110496588872,,,,,,,
R1011,110496588876,,,,,,,
R1011,110496588883,,,,,,,
R1011,110496588884,,,,,,,
R1011,110471170893,,,,,,,
R1011,110471170894,,,,,,,
R1011,110471170895,,,,,,,
R1011,110471170896,,,,,,,
R1011,110471170897,,,,,,,
R1011,110471170898,,,,,,,
R1011,110471170899,,,,,,,
R1011,110471170900,,,,,,,
R1011,110471170906,,,,,,,
R1011,110471170907,,,,,,,
R1011,110471170908,,,,,,,
R1011,110471170909,,,,,,,
R1011,110471170915,,,,,,,
R1011,110471170917,,,,,,,
R1011,110471170918,,,,,,,
R1011,110471170919,,,,,,,
R1011,110471170920,,,,,,,
R1011,110471170921,,,,,,,
R1011,110471170923,,,,,,,
R1011,110471170925,,,,,,,
R1011,110471170926,,,,,,,
R1011,110471170927,,,,,,,
R1011,110471170928,,,,,,,
R1011,110471170929,,,,,,,
R1011,110471170930,,,,,,,
R1011,110471170931,,,,,,,
R1011,110471170932,,,,,,,
R1011,110471170936,,,,,,,
R1011,110471170937,,,,,,,
R1011,110471170938,,,,,,,
R1011,110471170939,,,,,,,
R1011,110471170940,,,,,,,
R1011,110471170941,,,,,,,
R1011,110471170942,,,,,,,
R1011,110471170943,,,,,,,
R1011,110471170944,,,,,,,
R1011,110471170945,,,,,,,
R1011,110471170946,,,,,,,
R1011,110471170948,,,,,,,
R1011,110471170950,,,,,,,
R1011,110471170951,,,,,,,
R1011,110471170952,,,,,,,
R1011,110471170953,,,,,,,
R1011,110471170955,,,,,,,
R1011,110471170957,,,,,,,
R1011,110471170958,,,,,,,
R1011,110471170959,,,,,,,
R1011,110471170960,,,,,,,
R1011,110471170962,,,,,,,
R1011,110471170963,,,,,,,
R1011,110471170964,,,,,,,
R1011,110471170965,,,,,,,
R1011,110471170212,,,,,,,
R1011,110471170966,,,,,,,
R1011,110471170967,,,,,,,
R1011,110471170968,,,,,,,
R1011,110471170970,,,,,,,
R1011,110471170971,,,,,,,
R1011,110471170972,,,,,,,
R1011,110471170973,,,,,,,
R1011,110471170974,,,,,,,
R1011,110471170975,,,,,,,
R1011,110471170976,,,,,,,
R1011,110471170977,,,,,,,
R1011,110471170809,,,,,,,
R1011,110471170810,,,,,,,
R1011,110471170811,,,,,,,
R1011,110471170812,,,,,,,
R1011,110471170813,,,,,,,
R1011,110471170815,,,,,,,
R1011,110471170816,,,,,,,
R1011,110471170817,,,,,,,
R1011,110471170819,,,,,,,
R1011,110471170820,,,,,,,
R1011,110471170822,,,,,,,
R1011,110471170825,,,,,,,
R1011,110471170827,,,,,,,
R1011,110471170829,,,,,,,
R1011,110471170830,,,,,,,
R1011,110471170831,,,,,,,
R1011,110471170832,,,,,,,
R1011,110471170833,,,,,,,
R1011,110471170834,,,,,,,
R1011,110471170835,,,,,,,
R1011,110471170836,,,,,,,
R1011,110471170839,,,,,,,
R1011,110471170840,,,,,,,
R1011,110471170841,,,,,,,
R1011,110471170842,,,,,,,
R1011,110471170844,,,,,,,
R1011,110471170845,,,,,,,
R1011,110471170846,,,,,,,
R1011,110471170847,,,,,,,
R1011,110471170848,,,,,,,
R1011,110471170850,,,,,,,
R1011,110471170851,,,,,,,
R1011,110471170852,,,,,,,
R1011,110471170853,,,,,,,
R1011,110471170854,,,,,,,
R1011,110471170856,,,,,,,
R1011,110471170857,,,,,,,
R1011,110471170858,,,,,,,
R1011,110471170860,,,,,,,
R1011,110471170861,,,,,,,
R1011,110471170862,,,,,,,
R1011,110471170865,,,,,,,
R1011,110471170866,,,,,,,
R1011,110471170867,,,,,,,
R1011,110471170868,,,,,,,
R1011,110471170870,,,,,,,
R1011,110471170871,,,,,,,
R1011,110471170872,,,,,,,
R1011,110471170873,,,,,,,
R1011,110471170874,,,,,,,
R1011,110471170875,,,,,,,
R1011,110471170880,,,,,,,
R1011,110471170881,,,,,,,
R1011,110471170882,,,,,,,
R1011,110471170883,,,,,,,
R1011,110471170884,,,,,,,
R1011,110471170885,,,,,,,
R1011,110471170886,,,,,,,
R1011,110471170887,,,,,,,
R1011,110471170888,,,,,,,
R1011,110471170889,,,,,,,
R1011,110471170890,,,,,,,
R1011,110471170891,,,,,,,
R1011,110471170892,,,,,,,
R1011,110471170718,,,,,,,
R1011,110471170719,,,,,,,
R1011,110471170720,,,,,,,
R1011,110471170721,,,,,,,
R1011,110471170722,,,,,,,
R1011,110471170723,,,,,,,
R1011,110471170724,,,,,,,
R1011,110471170725,,,,,,,
R1011,110471170726,,,,,,,
R1011,110471170727,,,,,,,
R1011,110471170728,,,,,,,
R1011,110471170729,,,,,,,
R1011,110471170731,,,,,,,
R1011,110471170732,,,,,,,
R1011,110471170733,,,,,,,
R1011,110471170734,,,,,,,
R1011,110471170735,,,,,,,
R1011,110471170736,,,,,,,
R1011,110471170737,,,,,,,
R1011,110471170738,,,,,,,
R1011,110471170739,,,,,,,
R1011,110471170740,,,,,,,
R1011,110471170741,,,,,,,
R1011,110471170742,,,,,,,
R1011,110471170743,,,,,,,
R1011,110471170744,,,,,,,
R1011,110471170745,,,,,,,
R1011,110471170746,,,,,,,
R1011,110471170747,,,,,,,
R1011,110471170748,,,,,,,
R1011,110471170749,,,,,,,
R1011,110471170750,,,,,,,
R1011,110471170752,,,,,,,
R1011,110471170753,,,,,,,
R1011,110471170754,,,,,,,
R1011,110471170755,,,,,,,
R1011,110471170756,,,,,,,
R1011,110471170757,,,,,,,
R1011,110471170762,,,,,,,
R1011,110471170763,,,,,,,
R1011,110471170770,,,,,,,
R1011,110471170771,,,,,,,
R1011,110471170772,,,,,,,
R1011,110471170773,,,,,,,
R1011,110471170774,,,,,,,
R1011,110471170782,,,,,,,
R1011,110471170783,,,,,,,
R1011,110471170784,,,,,,,
R1011,110471170785,,,,,,,
R1011,110471170786,,,,,,,
R1011,110471170787,,,,,,,
R1011,110471170790,,,,,,,
R1011,110471170791,,,,,,,
R1011,110471170793,,,,,,,
R1011,110471170794,,,,,,,
R1011,110471170796,,,,,,,
R1011,110471170799,,,,,,,
R1011,110471170800,,,,,,,
R1011,110471170801,,,,,,,
R1011,110471170802,,,,,,,
R1011,110471170803,,,,,,,
R1011,110471170804,,,,,,,
R1011,110471170805,,,,,,,
R1011,110471170807,,,,,,,
R1011,110471170658,,,,,,,
R1011,110471170659,,,,,,,
R1011,110471170660,,,,,,,
R1011,110471170661,,,,,,,
R1011,110471170662,,,,,,,
R1011,110471170663,,,,,,,
R1011,110471170664,,,,,,,
R1011,110471170665,,,,,,,
R1011,110471170666,,,,,,,
R1011,110471170667,,,,,,,
R1011,110471170668,,,,,,,
R1011,110471170669,,,,,,,
R1011,110471170670,,,,,,,
R1011,110471170671,,,,,,,
R1011,110471170673,,,,,,,
R1011,110471170674,,,,,,,
R1011,110471170675,,,,,,,
R1011,110471170676,,,,,,,
R1011,110471170677,,,,,,,
R1011,110471405966,,,,,,,
R1011,110471405975,,,,,,,
R1011,110471405984,,,,,,,
R1011,110471405985,,,,,,,
R1011,110471405991,,,,,,,
R1011,110471405993,,,,,,,
R1011,110471405994,,,,,,,
R1011,110471406005,,,,,,,
R1011,110471406006,,,,,,,
R1011,110471406007,,,,,,,
R1011,110471170678,,,,,,,
R1011,110471170679,,,,,,,
R1011,110471170680,,,,,,,
R1011,110471170681,,,,,,,
R1011,110471170682,,,,,,,
R1011,110471170683,,,,,,,
R1011,110471170684,,,,,,,
R1011,110471170685,,,,,,,
R1011,110471170687,,,,,,,
R1011,110471170688,,,,,,,
R1011,110471170689,,,,,,,
R1011,110471170690,,,,,,,
R1011,110471170691,,,,,,,
R1011,110471170692,,,,,,,
R1011,110471170693,,,,,,,
R1011,110471170694,,,,,,,
R1011,110471170696,,,,,,,
R1011,110471170697,,,,,,,
R1011,110471170698,,,,,,,
R1011,110471170699,,,,,,,
R1011,110471170700,,,,,,,
R1011,110471170701,,,,,,,
R1011,110471170702,,,,,,,
R1011,110471170703,,,,,,,
R1011,110471170704,,,,,,,
R1011,110471170705,,,,,,,
R1011,110471170709,,,,,,,
R1011,110471170710,,,,,,,
R1011,110471170711,,,,,,,
R1011,110471170712,,,,,,,
R1011,110471170713,,,,,,,
R1011,110471170714,,,,,,,
R1011,110471170715,,,,,,,
R1011,110471170716,,,,,,,
R1011,110471170717,,,,,,,
R1011,110471170576,,,,,,,
R1011,110471170577,,,,,,,
R1011,110471170578,,,,,,,
R1011,110471170579,,,,,,,
R1011,110471170580,,,,,,,
R1011,110471170581,,,,,,,
R1011,110471170582,,,,,,,
R1011,110471170583,,,,,,,
R1011,110471170584,,,,,,,
R1011,110471170585,,,,,,,
R1011,110471170586,,,,,,,
R1011,110471170587,,,,,,,
R1011,110471170588,,,,,,,
R1011,110471170589,,,,,,,
R1011,110471170590,,,,,,,
R1011,110471170591,,,,,,,
R1011,110471170592,,,,,,,
R1011,110471170595,,,,,,,
R1011,110471170599,,,,,,,
R1011,110471170602,,,,,,,
R1011,110471170603,,,,,,,
R1011,110471170604,,,,,,,
R1011,110471170605,,,,,,,
R1011,110471170606,,,,,,,
R1011,110471170607,,,,,,,
R1011,110471170608,,,,,,,
R1011,110471170611,,,,,,,
R1011,110471170612,,,,,,,
R1011,110471170613,,,,,,,
R1011,110471170615,,,,,,,
R1011,110471170616,,,,,,,
R1011,110471170617,,,,,,,
R1011,110471170618,,,,,,,
R1011,110471170619,,,,,,,
R1011,110471170620,,,,,,,
R1011,110471170621,,,,,,,
R1011,110471170622,,,,,,,
R1011,110471170623,,,,,,,
R1011,110471170624,,,,,,,
R1011,110471170625,,,,,,,
R1011,110471170627,,,,,,,
R1011,110471170629,,,,,,,
R1011,110471170630,,,,,,,
R1011,110471170634,,,,,,,
R1011,110471170635,,,,,,,
R1011,110471170636,,,,,,,
R1011,110471170637,,,,,,,
R1011,110471405965,,,,,,,
R1011,110471170638,,,,,,,
R1011,110471170639,,,,,,,
R1011,110471170640,,,,,,,
R1011,110471170641,,,,,,,
R1011,110471170642,,,,,,,
R1011,110471170643,,,,,,,
R1011,110471170644,,,,,,,
R1011,110471170645,,,,,,,
R1011,110471170646,,,,,,,
R1011,110471170647,,,,,,,
R1011,110471170648,,,,,,,
R1011,110471170649,,,,,,,
R1011,110471170652,,,,,,,
R1011,110471170653,,,,,,,
R1011,110471170655,,,,,,,
R1011,110471170657,,,,,,,
R1011,110471170478,,,,,,,
R1011,110471170479,,,,,,,
R1011,110471170480,,,,,,,
R1011,110471170481,,,,,,,
R1011,110471170482,,,,,,,
R1011,110471170483,,,,,,,
R1011,110471170484,,,,,,,
R1011,110471170487,,,,,,,
R1011,110471170493,,,,,,,
R1011,110471170496,,,,,,,
R1011,110471170500,,,,,,,
R1011,110471170501,,,,,,,
R1011,110471170502,,,,,,,
R1011,110471170503,,,,,,,
R1011,110471170504,,,,,,,
R1011,110471170505,,,,,,,
R1011,110471170506,,,,,,,
R1011,110471170507,,,,,,,
R1011,110471170509,,,,,,,
R1011,110471170510,,,,,,,
R1011,110471170511,,,,,,,
R1011,110471170512,,,,,,,
R1011,110471170520,,,,,,,
R1011,110471170522,,,,,,,
R1011,110471170523,,,,,,,
R1011,110471170524,,,,,,,
R1011,110471170526,,,,,,,
R1011,110471170528,,,,,,,
R1011,110471170529,,,,,,,
R1011,110471170530,,,,,,,
R1011,110471170532,,,,,,,
R1011,110471170533,,,,,,,
R1011,110471170534,,,,,,,
R1011,110471170535,,,,,,,
R1011,110471170536,,,,,,,
R1011,110471170539,,,,,,,
R1011,110471170540,,,,,,,
R1011,110471170541,,,,,,,
R1011,110471170542,,,,,,,
R1011,110471170543,,,,,,,
R1011,110471170544,,,,,,,
R1011,110471170549,,,,,,,
R1011,110471170550,,,,,,,
R1011,110471170551,,,,,,,
R1011,110471170553,,,,,,,
R1011,110471170554,,,,,,,
R1011,110471170555,,,,,,,
R1011,110471170557,,,,,,,
R1011,110471170558,,,,,,,
R1011,110471170559,,,,,,,
R1011,110471170560,,,,,,,
R1011,110471170561,,,,,,,
R1011,110471170562,,,,,,,
R1011,110471170563,,,,,,,
R1011,110471170564,,,,,,,
R1011,110471170565,,,,,,,
R1011,110471170566,,,,,,,
R1011,110471170567,,,,,,,
R1011,110471170568,,,,,,,
R1011,110471170569,,,,,,,
R1011,110471170570,,,,,,,
R1011,110471170572,,,,,,,
R1011,110471170573,,,,,,,
R1011,110471170575,,,,,,,
R1011,110471170369,,,,,,,
R1011,110471170370,,,,,,,
R1011,110471170371,,,,,,,
R1011,110471170372,,,,,,,
R1011,110471170373,,,,,,,
R1011,110471170374,,,,,,,
R1011,110471170375,,,,,,,
R1011,110471170376,,,,,,,
R1011,110471170377,,,,,,,
R1011,110471170378,,,,,,,
R1011,110471170379,,,,,,,
R1011,110471170380,,,,,,,
R1011,110471170381,,,,,,,
R1011,110471170384,,,,,,,
R1011,110471170386,,,,,,,
R1011,110471170387,,,,,,,
R1011,110471170388,,,,,,,
R1011,110471170389,,,,,,,
R1011,110471170390,,,,,,,
R1011,110471170391,,,,,,,
R1011,110471170392,,,,,,,
R1011,110471170393,,,,,,,
R1011,110471170394,,,,,,,
R1011,110471170395,,,,,,,
R1011,110471170399,,,,,,,
R1011,110471170400,,,,,,,
R1011,110471170402,,,,,,,
R1011,110471170409,,,,,,,
R1011,110471170410,,,,,,,
R1011,110471170411,,,,,,,
R1011,110471170412,,,,,,,
R1011,110471170413,,,,,,,
R1011,110471170414,,,,,,,
R1011,110471170416,,,,,,,
R1011,110471170417,,,,,,,
R1011,110471170418,,,,,,,
R1011,110471170419,,,,,,,
R1011,110471170420,,,,,,,
R1011,110471170424,,,,,,,
R1011,110471170429,,,,,,,
R1011,110471170430,,,,,,,
R1011,110471170431,,,,,,,
R1011,110471170432,,,,,,,
R1011,110471170433,,,,,,,
R1011,110471170434,,,,,,,
R1011,110471170435,,,,,,,
R1011,110471170436,,,,,,,
R1011,110471170437,,,,,,,
R1011,110471170440,,,,,,,
R1011,110471170441,,,,,,,
R1011,110471170444,,,,,,,
R1011,110471170445,,,,,,,
R1011,110471170448,,,,,,,
R1011,110471170449,,,,,,,
R1011,110471170450,,,,,,,
R1011,110471170451,,,,,,,
R1011,110471170454,,,,,,,
R1011,110471170456,,,,,,,
R1011,110471170457,,,,,,,
R1011,110471170458,,,,,,,
R1011,110471170459,,,,,,,
R1011,110471170462,,,,,,,
R1011,110471170465,,,,,,,
R1011,110471170466,,,,,,,
R1011,110471170274,,,,,,,
R1011,110471170275,,,,,,,
R1011,110471170276,,,,,,,
R1011,110471170277,,,,,,,
R1011,110471170278,,,,,,,
R1011,110471170279,,,,,,,
R1011,110471170280,,,,,,,
R1011,110471170281,,,,,,,
R1011,110471170282,,,,,,,
R1011,110471170283,,,,,,,
R1011,110471170284,,,,,,,
R1011,110471170285,,,,,,,
R1011,110471170286,,,,,,,
R1011,110471170287,,,,,,,
R1011,110471170288,,,,,,,
R1011,110471170289,,,,,,,
R1011,110471170290,,,,,,,
R1011,110471170291,,,,,,,
R1011,110471170292,,,,,,,
R1011,110471170296,,,,,,,
R1011,110471170299,,,,,,,
R1011,110471170300,,,,,,,
R1011,110471170301,,,,,,,
R1011,110471170304,,,,,,,
R1011,110471170308,,,,,,,
R1011,110471170313,,,,,,,
R1011,110471170314,,,,,,,
R1011,110471170315,,,,,,,
R1011,110471170316,,,,,,,
R1011,110471170317,,,,,,,
R1011,110471170328,,,,,,,
R1011,110471170329,,,,,,,
R1011,110471170330,,,,,,,
R1011,110471170331,,,,,,,
R1011,110471170332,,,,,,,
R1011,110471170333,,,,,,,
R1011,110471170334,,,,,,,
R1011,110471170335,,,,,,,
R1011,110471170336,,,,,,,
R1011,110471170337,,,,,,,
R1011,110471170338,,,,,,,
R1011,110471170339,,,,,,,
R1011,110471170340,,,,,,,
R1011,110471170341,,,,,,,
R1011,110471170342,,,,,,,
R1011,110471170343,,,,,,,
R1011,110471170348,,,,,,,
R1011,110471170349,,,,,,,
R1011,110471170350,,,,,,,
R1011,110471170351,,,,,,,
R1011,110471170352,,,,,,,
R1011,110471170353,,,,,,,
R1011,110471170354,,,,,,,
R1011,110471170355,,,,,,,
R1011,110471170356,,,,,,,
R1011,110471170357,,,,,,,
R1011,110471170358,,,,,,,
R1011,110471170359,,,,,,,
R1011,110471170360,,,,,,,
R1011,110471170362,,,,,,,
R1011,110471170363,,,,,,,
R1011,110471170364,,,,,,,
R1011,110471170365,,,,,,,
R1011,110471170368,,,,,,,
R1011,110448807047,,,,,,,
R1011,110448807048,,,,,,,
R1011,110448807049,,,,,,,
R1011,110448807050,,,,,,,
R1011,110448807052,,,,,,,
R1011,110444056034,,,,,,,
R1011,110444056035,,,,,,,
R1011,110471170213,,,,,,,
R1011,110471170214,,,,,,,
R1011,110471170215,,,,,,,
R1011,110471170216,,,,,,,
R1011,110471170217,,,,,,,
R1011,110471170218,,,,,,,
R1011,110471170219,,,,,,,
R1011,110471170220,,,,,,,
R1011,110471170221,,,,,,,
R1011,110471170222,,,,,,,
R1011,110471170223,,,,,,,
R1011,110471170224,,,,,,,
R1011,110471170225,,,,,,,
R1011,110471170226,,,,,,,
R1011,110471170227,,,,,,,
R1011,110471170228,,,,,,,
R1011,110471170229,,,,,,,
R1011,110471170230,,,,,,,
R1011,110471170233,,,,,,,
R1011,110471170234,,,,,,,
R1011,110471170235,,,,,,,
R1011,110471170236,,,,,,,
R1011,110471170237,,,,,,,
R1011,110471170238,,,,,,,
R1011,110471170239,,,,,,,
R1011,110471170240,,,,,,,
R1011,110471170241,,,,,,,
R1011,110471170242,,,,,,,
R1011,110471170243,,,,,,,
R1011,110471170245,,,,,,,
R1011,110471170246,,,,,,,
R1011,110471170247,,,,,,,
R1011,110471170248,,,,,,,
R1011,110471170249,,,,,,,
R1011,110471170250,,,,,,,
R1011,110471170251,,,,,,,
R1011,110471170252,,,,,,,
R1011,110471170253,,,,,,,
R1011,110471170254,,,,,,,
R1011,110471170255,,,,,,,
R1011,110471170256,,,,,,,
R1011,110471170257,,,,,,,
R1011,110471170258,,,,,,,
R1011,110471170260,,,,,,,
R1011,110471170261,,,,,,,
R1011,110471170262,,,,,,,
R1011,110471170263,,,,,,,
R1011,110471170264,,,,,,,
R1011,110471170265,,,,,,,
R1011,110471170266,,,,,,,
R1011,110471170267,,,,,,,
R1011,110471170268,,,,,,,
R1011,110471170269,,,,,,,
R1011,110471170270,,,,,,,
R1011,110471170271,,,,,,,
R1011,110471170272,,,,,,,
R1011,110471170273,,,,,,,
R1011,110448807080,,,,,,,
R1011,110448807081,,,,,,,
R1011,110448807082,,,,,,,
R1011,110448807083,,,,,,,
R1011,110448807084,,,,,,,
R1011,110449034185,,,,,,,
R1011,110449034186,,,,,,,
R1011,110449034187,,,,,,,
R1011,110449034188,,,,,,,
R1011,110449034190,,,,,,,
R1011,110449034192,,,,,,,
R1011,110449034200,,,,,,,
R1011,110449034204,,,,,,,
R1011,110449034205,,,,,,,
R1011,110450771943,M,,,,,,
R1011,110450778780,M,,,,,,
R1011,110450780896,,,,,,,
R1011,110450780897,,,,,,,
R1011,110450780898,,,,,,,
R1011,110450780899,,,,,,,
R1011,110450780900,,,,,,,
R1011,110450780901,,,,,,,
R1011,110450780902,,,,,,,
R1011,110450780903,,,,,,,
R1011,110450780904,,,,,,,
R1011,110450780905,,,,,,,
R1011,110450780906,,,,,,,
R1011,110450780908,,,,,,,
R1011,110450780909,,,,,,,
R1011,110450780910,,,,,,,
R1011,110450780911,,,,,,,
R1011,110450780912,,,,,,,
R1011,110450780913,,,,,,,
R1011,110450780914,,,,,,,
R1011,110450780917,,,,,,,
R1011,110450780918,,,,,,,
R1011,110450780919,,,,,,,
R1011,110450780921,,,,,,,
R1011,110450780922,,,,,,,
R1011,110449406618,,,,,,,
R1011,110449406619,,,,,,,
R1011,110449406621,,,,,,,
R1011,110449406623,,,,,,,
R1011,110449406624,,,,,,,
R1011,110449406625,,,,,,,
R1011,110449406626,,,,,,,
R1011,110449406630,,,,,,,
R1011,110449406633,,,,,,,
R1011,110449406635,,,,,,,
R1011,110449406636,,,,,,,
R1011,110449406637,,,,,,,
R1011,110449406638,,,,,,,
R1011,110449406647,,,,,,,
R1011,110448807029,,,,,,,
R1011,110448807030,,,,,,,
R1011,110448807031,,,,,,,
R1011,110448807032,,,,,,,
R1011,110448807033,,,,,,,
R1011,110448807034,,,,,,,
R1011,110448807036,,,,,,,
R1011,110448807043,,,,,,,
R1011,110448807044,,,,,,,
R1011,110448807045,,,,,,,
R1011,110448807046,,,,,,,
R1011,110391532552,,,,,,,
R1011,110391532555,,,,,,,
R1011,110391532557,,,,,,,
R1011,110391532558,,,,,,,
R1011,110391532560,,,,,,,
R1011,110391532561,,,,,,,
R1011,110391532562,,,,,,,
R1011,110391532563,,,,,,,
R1011,110391532530,,,,,,,
R1011,110391532532,,,,,,,
R1011,110391532535,,,,,,,
R1011,110391532537,,,,,,,
R1011,110425924736,,,,,,,
R1011,110425924737,,,,,,,
R1011,110425924738,,,,,,,
R1011,110425924739,,,,,,,
R1011,110425924740,,,,,,,
R1011,110425924741,,,,,,,
R1011,110425924743,,,,,,,
R1011,110425924744,,,,,,,
R1011,110425924745,,,,,,,
R1011,110425924746,,,,,,,
R1011,110425924747,,,,,,,
R1011,110425924748,,,,,,,
R1011,110425924749,,,,,,,
R1011,110425924750,,,,,,,
R1011,110425924751,,,,,,,
R1011,110425924752,,,,,,,
R1011,110425924753,,,,,,,
R1011,110425924754,,,,,,,
R1011,110425924755,,,,,,,
R1011,110425924756,,,,,,,
R1011,110425924757,,,,,,,
R1011,110425319622,,,,,,,
R1011,110425319623,,,,,,,
R1011,110425319624,,,,,,,
R1011,110425319625,,,,,,,
R1011,110425924734,,,,,,,
R1011,110422545369,,,,,,,
R1011,110422545370,,,,,,,
R1011,110448807053,,,,,,,
R1011,110448807055,,,,,,,
R1011,110448807056,,,,,,,
R1011,110448807057,,,,,,,
R1011,110448807058,,,,,,,
R1011,110448807059,,,,,,,
R1011,110448807060,,,,,,,
R1011,110448807061,,,,,,,
R1011,110448807062,,,,,,,
R1011,110448807064,,,,,,,
R1011,110448807065,,,,,,,
R1011,110448807066,,,,,,,
R1011,110448807067,,,,,,,
R1011,110448807068,,,,,,,
R1011,110448807069,,,,,,,
R1011,110448807070,,,,,,,
R1011,110448807071,,,,,,,
R1011,110448807073,,,,,,,
R1011,110448807074,,,,,,,
R1011,110448807075,,,,,,,
R1011,110448807076,,,,,,,
R1011,110448807077,,,,,,,
R1011,110448807078,,,,,,,
R1011,110448807079,,,,,,,
R1011,110169261553,,,,,,,
R1011,110169261554,,,,,,,
R1011,110169261555,,,,,,,
R1011,110169261556,,,,,,,
R1011,110169261557,,,,,,,
R1011,110169261558,,,,,,,
R1011,110169261559,,,,,,,
R1011,110169261560,,,,,,,
R1011,110169261561,,,,,,,
R1011,110169261562,,,,,,,
R1011,110169261563,,,,,,,
R1011,110169261564,,,,,,,
R1011,110169261566,,,,,,,
R1011,110169261572,,,,,,,
R1011,110169261573,,,,,,,
R1011,110169261574,,,,,,,
R1011,110169261575,,,,,,,
R1011,110169261576,,,,,,,
R1011,110169261577,,,,,,,
R1011,110169261578,,,,,,,
R1011,110169261579,,,,,,,
R1011,110169261580,,,,,,,
R1011,110169261581,,,,,,,
R1011,110169261582,,,,,,,
R1011,110169261583,,,,,,,
R1011,110169261584,,,,,,,
R1011,110169261585,,,,,,,
R1011,110169261586,,,,,,,
R1011,110169261587,,,,,,,
R1011,110169261589,,,,,,,
R1011,110169261592,,,,,,,
R1011,110169261593,,,,,,,
R1011,110169261594,,,,,,,
R1011,110169261595,,,,,,,
R1011,110169261596,,,,,,,
R1011,110169261597,,,,,,,
R1011,110169261598,,,,,,,
R1011,110169261600,,,,,,,
R1011,110169261605,,,,,,,
